Index,Store_ID,Day_of_week,Date,Nb_customers_on_day,Open,Promotion,State_holiday,School_holiday
498426,853,5,6/19/2015,1087,1,1,0,0
493006,310,5,6/19/2015,859,1,1,0,0
524772,991,5,6/19/2015,586,1,1,0,0
272016,137,5,6/19/2015,1113,1,1,0,0
394166,999,5,6/19/2015,787,1,1,0,0
144110,376,5,6/19/2015,939,1,1,0,0
548231,470,5,6/19/2015,1505,1,1,0,0
629354,758,5,6/19/2015,577,1,1,0,0
613448,391,5,6/19/2015,690,1,1,0,0
493306,320,5,6/19/2015,1954,1,1,0,0
290917,5,5,6/19/2015,610,1,1,0,0
181362,406,5,6/19/2015,555,1,1,0,0
312670,526,5,6/19/2015,1466,1,1,0,0
277773,759,5,6/19/2015,756,1,1,0,0
627128,564,5,6/19/2015,550,1,1,0,0
145416,598,5,6/19/2015,770,1,1,0,0
666013,1089,5,6/19/2015,1047,1,1,0,0
286932,513,5,6/19/2015,1907,1,1,0,0
276027,226,5,6/19/2015,706,1,1,0,0
379908,792,5,6/19/2015,735,1,1,0,0
433316,1001,5,6/19/2015,607,1,1,0,0
182530,724,5,6/19/2015,724,1,1,0,0
210306,924,5,6/19/2015,489,1,1,0,0
246093,457,5,6/19/2015,543,1,1,0,0
12821,577,5,6/19/2015,555,1,1,0,0
343562,833,5,6/19/2015,498,1,1,0,0
107543,442,5,6/19/2015,517,1,1,0,0
672908,496,5,6/19/2015,851,1,1,0,0
197802,241,5,6/19/2015,727,1,1,0,0
238529,515,5,6/19/2015,850,1,1,0,0
509725,414,5,6/19/2015,555,1,1,0,0
214479,259,5,6/19/2015,2712,1,1,0,0
704135,669,5,6/19/2015,441,1,1,0,0
210757,141,5,6/19/2015,609,1,1,0,0
280915,257,5,6/19/2015,613,1,1,0,0
293973,505,5,6/19/2015,775,1,1,0,0
553205,64,5,6/19/2015,945,1,1,0,0
707188,295,5,6/19/2015,694,1,1,0,0
259684,1103,5,6/19/2015,483,1,1,0,0
485619,813,5,6/19/2015,710,1,1,0,0
274640,416,5,6/19/2015,1370,1,1,0,0
14629,288,5,6/19/2015,493,1,1,0,0
304526,231,5,6/19/2015,447,1,1,0,0
149838,502,5,6/19/2015,1365,1,1,0,0
373650,415,5,6/19/2015,607,1,1,0,0
453147,487,5,6/19/2015,760,1,1,0,0
149064,538,5,6/19/2015,597,1,1,0,0
699755,399,5,6/19/2015,627,1,1,0,0
385683,969,5,6/19/2015,631,1,1,0,0
201276,345,5,6/19/2015,478,1,1,0,0
573463,517,5,6/19/2015,689,1,1,0,0
107916,365,5,6/19/2015,578,1,1,0,0
202040,203,5,6/19/2015,864,1,1,0,0
385165,680,5,6/19/2015,721,1,1,0,0
704850,322,5,6/19/2015,582,1,1,0,0
699747,155,5,6/19/2015,748,1,1,0,0
558281,927,5,6/19/2015,847,1,1,0,0
236468,739,5,6/19/2015,913,1,1,0,0
48795,201,5,6/19/2015,475,1,1,0,0
579323,678,5,6/19/2015,831,1,1,0,0
55248,321,5,6/19/2015,683,1,1,0,0
533801,1027,5,6/19/2015,1660,1,1,0,0
580600,413,5,6/19/2015,841,1,1,0,0
289014,363,5,6/19/2015,897,1,1,0,0
149214,427,5,6/19/2015,784,1,1,0,0
571218,411,5,6/19/2015,808,1,1,0,0
190143,228,5,6/19/2015,665,1,1,0,0
541012,852,5,6/19/2015,566,1,1,0,0
703898,149,5,6/19/2015,546,1,1,0,0
400251,146,5,6/19/2015,768,1,1,0,0
696741,12,5,6/19/2015,892,1,1,0,0
548339,195,5,6/19/2015,1272,1,1,0,0
462653,1068,5,6/19/2015,299,1,1,0,0
462727,862,5,6/19/2015,1059,1,1,0,0
409555,449,5,6/19/2015,1396,1,1,0,0
405091,761,5,6/19/2015,996,1,1,0,0
89105,296,5,6/19/2015,759,1,1,0,0
549934,355,5,6/19/2015,1043,1,1,0,0
257726,729,5,6/19/2015,1218,1,1,0,0
383355,671,5,6/19/2015,703,1,1,0,0
707935,546,5,6/19/2015,1673,1,1,0,0
262571,921,5,6/19/2015,1080,1,1,0,0
587178,575,5,6/19/2015,584,1,1,0,0
46278,948,5,6/19/2015,2156,1,1,0,0
594220,479,5,6/19/2015,1474,1,1,0,0
450135,655,5,6/19/2015,764,1,1,0,0
593758,162,5,6/19/2015,620,1,1,0,0
211297,263,5,6/19/2015,399,1,1,0,0
431179,206,5,6/19/2015,830,1,1,0,0
389227,1106,5,6/19/2015,614,1,1,0,0
709268,609,5,6/19/2015,507,1,1,0,0
336435,975,5,6/19/2015,757,1,1,0,0
455887,98,5,6/19/2015,507,1,1,0,0
203176,547,5,6/19/2015,496,1,1,0,0
57350,25,5,6/19/2015,1470,1,1,0,0
361234,674,5,6/19/2015,1064,1,1,0,0
558415,199,5,6/19/2015,698,1,1,0,0
473322,111,5,6/19/2015,665,1,1,0,0
499357,509,5,6/19/2015,572,1,1,0,0
467687,747,5,6/19/2015,783,1,1,0,0
197482,915,5,6/19/2015,552,1,1,0,0
303228,946,5,6/19/2015,562,1,1,0,0
643154,476,5,6/19/2015,708,1,1,0,0
185796,640,5,6/19/2015,1043,1,1,0,0
96077,995,5,6/19/2015,945,1,1,0,0
578317,464,5,6/19/2015,1216,1,1,0,0
419150,431,5,6/19/2015,934,1,1,0,0
393297,169,5,6/19/2015,665,1,1,0,0
289237,29,5,6/19/2015,735,1,1,0,0
424132,720,5,6/19/2015,638,1,1,0,0
558714,23,5,6/19/2015,534,1,1,0,0
109455,679,5,6/19/2015,1102,1,1,0,0
18218,14,6,6/20/2015,402,1,0,0,0
699596,994,6,6/20/2015,257,1,0,0,0
110191,597,6,6/20/2015,626,1,0,0,0
472057,650,6,6/20/2015,639,1,0,0,0
362801,1002,6,6/20/2015,783,1,0,0,0
676749,975,6,6/20/2015,543,1,0,0,0
430986,145,6,6/20/2015,940,1,0,0,0
399282,412,6,6/20/2015,1014,1,0,0,0
174260,763,6,6/20/2015,533,1,0,0,0
164420,190,6,6/20/2015,566,1,0,0,0
4264,185,6,6/20/2015,428,1,0,0,0
649236,987,6,6/20/2015,511,1,0,0,0
190208,61,6,6/20/2015,591,1,0,0,0
259253,278,6,6/20/2015,537,1,0,0,0
134552,602,6,6/20/2015,467,1,0,0,0
198776,677,6,6/20/2015,508,1,0,0,0
51991,665,6,6/20/2015,763,1,0,0,0
478804,627,6,6/20/2015,787,1,0,0,0
26033,1064,6,6/20/2015,891,1,0,0,0
461922,673,6,6/20/2015,577,1,0,0,0
381339,540,6,6/20/2015,469,1,0,0,0
477213,697,6,6/20/2015,967,1,0,0,0
412054,981,6,6/20/2015,619,1,0,0,0
499148,945,6,6/20/2015,315,1,0,0,0
481791,510,6,6/20/2015,519,1,0,0,0
65223,31,6,6/20/2015,528,1,0,0,0
540499,1105,6,6/20/2015,570,1,0,0,0
441365,851,6,6/20/2015,460,1,0,0,0
141332,320,6,6/20/2015,1630,1,0,0,0
623762,241,6,6/20/2015,709,1,0,0,0
569391,59,6,6/20/2015,258,1,0,0,0
357205,428,6,6/20/2015,513,1,0,0,0
452740,841,6,6/20/2015,161,1,0,0,0
130982,931,6,6/20/2015,403,1,0,0,0
447505,899,6,6/20/2015,222,1,0,0,0
466150,138,6,6/20/2015,297,1,0,0,0
60941,485,6,6/20/2015,499,1,0,0,0
437202,304,6,6/20/2015,716,1,0,0,0
220626,721,6,6/20/2015,743,1,0,0,0
619953,277,6,6/20/2015,444,1,0,0,0
487052,23,6,6/20/2015,433,1,0,0,0
57,1056,6,6/20/2015,522,1,0,0,0
20696,245,6,6/20/2015,989,1,0,0,0
217256,484,6,6/20/2015,817,1,0,0,0
505285,594,6,6/20/2015,248,1,0,0,0
638093,192,6,6/20/2015,1010,1,0,0,0
171986,1113,6,6/20/2015,566,1,0,0,0
198277,1081,6,6/20/2015,475,1,0,0,0
597984,1097,6,6/20/2015,2009,1,0,0,0
412575,731,6,6/20/2015,775,1,0,0,0
322795,213,6,6/20/2015,679,1,0,0,0
631915,792,6,6/20/2015,478,1,0,0,0
528640,125,6,6/20/2015,1146,1,0,0,0
27834,765,6,6/20/2015,535,1,0,0,0
547936,18,6,6/20/2015,480,1,0,0,0
637539,1077,6,6/20/2015,330,1,0,0,0
615718,885,6,6/20/2015,729,1,0,0,0
589040,863,6,6/20/2015,688,1,0,0,0
352835,742,6,6/20/2015,863,1,0,0,0
552747,221,6,6/20/2015,516,1,0,0,0
565509,951,6,6/20/2015,748,1,0,0,0
630933,654,6,6/20/2015,264,1,0,0,0
83212,233,6,6/20/2015,902,1,0,0,0
43468,1030,6,6/20/2015,153,1,0,0,0
535273,582,6,6/20/2015,636,1,0,0,0
231794,350,6,6/20/2015,496,1,0,0,0
583961,691,6,6/20/2015,627,1,0,0,0
71014,1088,6,6/20/2015,311,1,0,0,0
564088,217,6,6/20/2015,601,1,0,0,0
535856,326,6,6/20/2015,491,1,0,0,0
377112,692,6,6/20/2015,491,1,0,0,0
351318,823,6,6/20/2015,399,1,0,0,0
580807,24,6,6/20/2015,685,1,0,0,0
163693,970,6,6/20/2015,143,1,0,0,0
117877,294,6,6/20/2015,470,1,0,0,0
480520,257,6,6/20/2015,332,1,0,0,0
565063,415,6,6/20/2015,510,1,0,0,0
458224,156,6,6/20/2015,286,1,0,0,0
634594,306,6,6/20/2015,271,1,0,0,0
278380,558,6,6/20/2015,422,1,0,0,0
510995,529,6,6/20/2015,682,1,0,0,0
99224,996,6,6/20/2015,479,1,0,0,0
215615,805,6,6/20/2015,451,1,0,0,0
231785,526,6,6/20/2015,1044,1,0,0,0
648283,411,6,6/20/2015,732,1,0,0,0
701763,711,6,6/20/2015,388,1,0,0,0
466241,962,6,6/20/2015,737,1,0,0,0
184865,1024,6,6/20/2015,746,1,0,0,0
382130,69,6,6/20/2015,941,1,0,0,0
66744,224,6,6/20/2015,528,1,0,0,0
491505,471,6,6/20/2015,617,1,0,0,0
80673,666,6,6/20/2015,791,1,0,0,0
404514,874,6,6/20/2015,495,1,0,0,0
66614,267,6,6/20/2015,1096,1,0,0,0
282976,1027,6,6/20/2015,1331,1,0,0,0
512250,924,6,6/20/2015,276,1,0,0,0
334192,6,6,6/20/2015,327,1,0,0,0
617711,616,6,6/20/2015,603,1,0,0,0
345319,589,6,6/20/2015,298,1,0,0,0
462258,480,6,6/20/2015,298,1,0,0,0
70701,384,6,6/20/2015,604,1,0,0,0
250502,300,6,6/20/2015,929,1,0,0,0
259713,475,6,6/20/2015,1042,1,0,0,0
474866,462,6,6/20/2015,278,1,0,0,0
513926,947,6,6/20/2015,1172,1,0,0,0
486078,443,6,6/20/2015,370,1,0,0,0
467474,889,6,6/20/2015,296,1,0,0,0
185214,354,6,6/20/2015,808,1,0,0,0
350424,360,6,6/20/2015,539,1,0,0,0
57507,997,6,6/20/2015,356,1,0,0,0
563558,640,6,6/20/2015,825,1,0,0,0
608916,75,6,6/20/2015,618,1,0,0,0
229782,506,6,6/20/2015,571,1,0,0,0
323776,961,6,6/20/2015,641,1,0,0,0
128047,110,6,6/20/2015,388,1,0,0,0
304833,645,6,6/20/2015,1340,1,0,0,0
319608,633,6,6/20/2015,697,1,0,0,0
356430,30,6,6/20/2015,601,1,0,0,0
398104,71,6,6/20/2015,569,1,0,0,0
27160,663,6,6/20/2015,687,1,0,0,0
324803,483,6,6/20/2015,210,1,0,0,0
353247,404,6,6/20/2015,311,1,0,0,0
313941,683,6,6/20/2015,542,1,0,0,0
379942,507,6,6/20/2015,655,1,0,0,0
149434,985,6,6/20/2015,839,1,0,0,0
220885,757,6,6/20/2015,496,1,0,0,0
654829,477,6,6/20/2015,432,1,0,0,0
163881,252,6,6/20/2015,732,1,0,0,0
418336,799,6,6/20/2015,830,1,0,0,0
231428,781,6,6/20/2015,414,1,0,0,0
79137,942,6,6/20/2015,492,1,0,0,0
616410,779,6,6/20/2015,252,1,0,0,0
201828,302,6,6/20/2015,375,1,0,0,0
119477,1031,6,6/20/2015,362,1,0,0,0
568137,814,6,6/20/2015,488,1,0,0,0
510588,266,6,6/20/2015,245,1,0,0,0
448190,660,6,6/20/2015,287,1,0,0,0
41092,9,6,6/20/2015,536,1,0,0,0
230334,488,6,6/20/2015,349,1,0,0,0
638129,390,6,6/20/2015,980,1,0,0,0
291921,704,6,6/20/2015,872,1,0,0,0
528077,223,6,6/20/2015,566,1,0,0,0
340998,1061,6,6/20/2015,622,1,0,0,0
658469,388,6,6/20/2015,843,1,0,0,0
201482,493,6,6/20/2015,819,1,0,0,0
278440,1039,6,6/20/2015,1124,1,0,0,0
509993,45,6,6/20/2015,447,1,0,0,0
153387,1040,6,6/20/2015,704,1,0,0,0
330621,572,6,6/20/2015,490,1,0,0,0
246680,53,6,6/20/2015,365,1,0,0,0
405630,28,6,6/20/2015,216,1,0,0,0
700407,144,6,6/20/2015,587,1,0,0,0
302078,1043,6,6/20/2015,1196,1,0,0,0
22321,193,6,6/20/2015,557,1,0,0,0
434715,27,6,6/20/2015,806,1,0,0,0
236423,264,6,6/20/2015,734,1,0,0,0
440201,100,6,6/20/2015,644,1,0,0,0
553384,995,6,6/20/2015,690,1,0,0,0
656126,829,6,6/20/2015,764,1,0,0,0
584520,491,6,6/20/2015,544,1,0,0,0
476476,497,6,6/20/2015,812,1,0,0,0
54946,872,6,6/20/2015,623,1,0,0,0
498628,612,6,6/20/2015,414,1,0,0,0
611497,932,6,6/20/2015,426,1,0,0,0
572729,90,6,6/20/2015,1020,1,0,0,0
330769,453,6,6/20/2015,869,1,0,0,0
567542,842,6,6/20/2015,1318,1,0,0,0
458689,635,6,6/20/2015,206,1,0,0,0
525104,1108,6,6/20/2015,201,1,0,0,0
545242,93,6,6/20/2015,305,1,0,0,0
593984,178,6,6/20/2015,699,1,0,0,0
141509,441,6,6/20/2015,759,1,0,0,0
696309,767,6,6/20/2015,346,1,0,0,0
193414,22,6,6/20/2015,363,1,0,0,0
533827,552,6,6/20/2015,404,1,0,0,0
665213,194,6,6/20/2015,448,1,0,0,0
421151,921,6,6/20/2015,408,1,0,0,0
694878,372,6,6/20/2015,710,1,0,0,0
222689,379,6,6/20/2015,383,1,0,0,0
170393,12,6,6/20/2015,814,1,0,0,0
174153,509,6,6/20/2015,325,1,0,0,0
259908,856,6,6/20/2015,850,1,0,0,0
683145,11,6,6/20/2015,761,1,0,0,0
555629,831,6,6/20/2015,1209,1,0,0,0
640155,751,6,6/20/2015,602,1,0,0,0
168014,228,6,6/20/2015,625,1,0,0,0
296643,699,6,6/20/2015,842,1,0,0,0
608745,129,6,6/20/2015,984,1,0,0,0
708354,1,6,6/20/2015,494,1,0,0,0
450977,719,6,6/20/2015,614,1,0,0,0
322071,919,6,6/20/2015,363,1,0,0,0
375158,780,6,6/20/2015,313,1,0,0,0
182703,487,6,6/20/2015,689,1,0,0,0
1365,324,6,6/20/2015,203,1,0,0,0
317545,332,6,6/20/2015,227,1,0,0,0
425897,364,6,6/20/2015,444,1,0,0,0
27870,675,6,6/20/2015,195,1,0,0,0
30899,672,6,6/20/2015,1385,1,0,0,0
282519,693,6,6/20/2015,415,1,0,0,0
596396,971,6,6/20/2015,920,1,0,0,0
435880,875,6,6/20/2015,320,1,0,0,0
405762,423,6,6/20/2015,1640,1,0,0,0
389138,1092,6,6/20/2015,1140,1,0,0,0
433691,1111,6,6/20/2015,222,1,0,0,0
65256,1091,6,6/20/2015,509,1,0,0,0
13333,255,6,6/20/2015,668,1,0,0,0
653984,525,6,6/20/2015,765,1,0,0,0
693250,583,6,6/20/2015,274,1,0,0,0
612517,149,6,6/20/2015,348,1,0,0,0
465327,402,6,6/20/2015,790,1,0,0,0
161516,381,6,6/20/2015,484,1,0,0,0
603350,474,6,6/20/2015,464,1,0,0,0
618521,344,6,6/20/2015,1036,1,0,0,0
612675,260,6,6/20/2015,866,1,0,0,0
198720,268,6,6/20/2015,416,1,0,0,0
89914,530,6,6/20/2015,846,1,0,0,0
2443,876,6,6/20/2015,282,1,0,0,0
550516,394,6,6/20/2015,712,1,0,0,0
150155,65,6,6/20/2015,211,1,0,0,0
450405,750,6,6/20/2015,419,1,0,0,0
493152,950,6,6/20/2015,364,1,0,0,0
245380,840,6,6/20/2015,517,1,0,0,0
468423,230,6,6/20/2015,901,1,0,0,0
468894,133,6,6/20/2015,356,1,0,0,0
617729,884,6,6/20/2015,528,1,0,0,0
121098,57,6,6/20/2015,620,1,0,0,0
10057,243,6,6/20/2015,734,1,0,0,0
564926,1110,6,6/20/2015,404,1,0,0,0
186035,37,6,6/20/2015,832,1,0,0,0
421251,148,6,6/20/2015,695,1,0,0,0
470009,380,6,6/20/2015,1232,1,0,0,0
9898,449,6,6/20/2015,1080,1,0,0,0
469645,967,6,6/20/2015,546,1,0,0,0
198683,256,6,6/20/2015,1004,1,0,0,0
474060,410,6,6/20/2015,724,1,0,0,0
255979,688,6,6/20/2015,152,1,0,0,0
580661,808,6,6/20/2015,389,1,0,0,0
696628,281,6,6/20/2015,574,1,0,0,0
63187,107,6,6/20/2015,969,1,0,0,0
564505,438,6,6/20/2015,511,1,0,0,0
291791,426,6,6/20/2015,499,1,0,0,0
243189,13,6,6/20/2015,350,1,0,0,0
408542,1041,6,6/20/2015,614,1,0,0,0
637647,226,6,6/20/2015,558,1,0,0,0
609787,984,6,6/20/2015,743,1,0,0,0
521778,556,6,6/20/2015,591,1,0,0,0
126188,211,6,6/20/2015,1054,1,0,0,0
223602,976,6,6/20/2015,490,1,0,0,0
647392,758,6,6/20/2015,386,1,0,0,0
598399,377,6,6/20/2015,765,1,0,0,0
484770,712,6,6/20/2015,370,1,0,0,0
163307,210,6,6/20/2015,263,1,0,0,0
338041,725,6,6/20/2015,496,1,0,0,0
77166,338,6,6/20/2015,528,1,0,0,0
380514,644,6,6/20/2015,1107,1,0,0,0
416263,883,6,6/20/2015,308,1,0,0,0
125247,41,6,6/20/2015,491,1,0,0,0
480112,74,6,6/20/2015,661,1,0,0,0
30324,802,6,6/20/2015,492,1,0,0,0
573494,701,6,6/20/2015,597,1,0,0,0
216636,534,6,6/20/2015,579,1,0,0,0
492703,795,6,6/20/2015,431,1,0,0,0
103000,161,6,6/20/2015,775,1,0,0,0
454198,553,6,6/20/2015,953,1,0,0,0
584234,690,6,6/20/2015,651,1,0,0,0
555861,689,6,6/20/2015,546,1,0,0,0
304603,591,6,6/20/2015,325,1,0,0,0
302085,170,6,6/20/2015,415,1,0,0,0
396009,39,6,6/20/2015,413,1,0,0,0
398310,879,6,6/20/2015,369,1,0,0,0
597770,237,6,6/20/2015,411,1,0,0,0
159867,785,6,6/20/2015,678,1,0,0,0
415362,136,6,6/20/2015,410,1,0,0,0
293992,1076,6,6/20/2015,421,1,0,0,0
122566,794,6,6/20/2015,425,1,0,0,0
192396,1063,6,6/20/2015,473,1,0,0,0
667627,786,6,6/20/2015,180,1,0,0,0
293020,859,6,6/20/2015,812,1,0,0,0
547841,220,6,6/20/2015,463,1,0,0,0
532453,291,6,6/20/2015,476,1,0,0,0
70370,184,6,6/20/2015,516,1,0,0,0
256558,573,6,6/20/2015,215,1,0,0,0
192346,915,6,6/20/2015,670,1,0,0,0
5775,275,6,6/20/2015,664,1,0,0,0
598672,642,6,6/20/2015,416,1,0,0,0
11706,904,6,6/20/2015,471,1,0,0,0
692701,301,6,6/20/2015,478,1,0,0,0
165863,95,6,6/20/2015,448,1,0,0,0
636438,49,6,6/20/2015,566,1,0,0,0
419437,1075,6,6/20/2015,1126,1,0,0,0
27368,21,6,6/20/2015,537,1,0,0,0
410743,881,6,6/20/2015,364,1,0,0,0
372710,668,6,6/20/2015,1010,1,0,0,0
551146,798,6,6/20/2015,317,1,0,0,0
499605,382,6,6/20/2015,523,1,0,0,0
560410,231,6,6/20/2015,457,1,0,0,0
147189,476,6,6/20/2015,281,1,0,0,0
463027,1055,6,6/20/2015,806,1,0,0,0
344976,450,6,6/20/2015,1236,1,0,0,0
376413,860,6,6/20/2015,791,1,0,0,0
523345,964,6,6/20/2015,1221,1,0,0,0
252742,662,6,6/20/2015,743,1,0,0,0
319833,754,6,6/20/2015,551,1,0,0,0
421950,957,6,6/20/2015,557,1,0,0,0
380147,276,6,6/20/2015,225,1,0,0,0
394409,895,6,6/20/2015,883,1,0,0,0
687712,1051,6,6/20/2015,694,1,0,0,0
660246,205,6,6/20/2015,727,1,0,0,0
253968,1006,6,6/20/2015,826,1,0,0,0
381756,366,6,6/20/2015,261,1,0,0,0
536015,593,6,6/20/2015,908,1,0,0,0
130501,42,6,6/20/2015,924,1,0,0,0
15985,813,6,6/20/2015,558,1,0,0,0
301085,579,6,6/20/2015,858,1,0,0,0
395696,341,6,6/20/2015,710,1,0,0,0
236717,587,6,6/20/2015,867,1,0,0,0
671007,44,6,6/20/2015,469,1,0,0,0
170839,422,6,6/20/2015,398,1,0,0,0
343707,280,6,6/20/2015,475,1,0,0,0
138420,608,6,6/20/2015,383,1,0,0,0
540934,1107,6,6/20/2015,558,1,0,0,0
425942,171,6,6/20/2015,671,1,0,0,0
287782,359,6,6/20/2015,687,1,0,0,0
256278,925,6,6/20/2015,1317,1,0,0,0
680524,297,6,6/20/2015,501,1,0,0,0
531435,930,6,6/20/2015,1212,1,0,0,0
661904,607,6,6/20/2015,100,1,0,0,0
401071,717,6,6/20/2015,438,1,0,0,0
273091,458,6,6/20/2015,871,1,0,0,0
407266,858,6,6/20/2015,354,1,0,0,0
149091,959,6,6/20/2015,424,1,0,0,0
373653,753,6,6/20/2015,588,1,0,0,0
603879,740,6,6/20/2015,619,1,0,0,0
94536,1094,6,6/20/2015,417,1,0,0,0
622525,96,6,6/20/2015,213,1,0,0,0
369646,446,6,6/20/2015,320,1,0,0,0
215848,368,6,6/20/2015,640,1,0,0,0
78784,293,6,6/20/2015,603,1,0,0,0
492132,1070,6,6/20/2015,966,1,0,0,0
608434,131,6,6/20/2015,560,1,0,0,0
500553,513,6,6/20/2015,1907,1,0,0,0
117090,1073,6,6/20/2015,1020,1,0,0,0
55902,545,6,6/20/2015,770,1,0,0,0
200586,1112,6,6/20/2015,735,1,0,0,0
404310,1109,6,6/20/2015,283,1,0,0,0
14808,857,6,6/20/2015,1160,1,0,0,0
448072,434,6,6/20/2015,848,1,0,0,0
191751,941,6,6/20/2015,457,1,0,0,0
189143,180,6,6/20/2015,854,1,0,0,0
534642,1098,6,6/20/2015,365,1,0,0,0
556668,922,6,6/20/2015,829,1,0,0,0
404870,130,6,6/20/2015,482,1,0,0,0
486836,963,6,6/20/2015,367,1,0,0,0
494964,208,6,6/20/2015,523,1,0,0,0
259459,142,6,6/20/2015,401,1,0,0,0
2123,398,6,6/20/2015,594,1,0,0,0
386382,1087,6,6/20/2015,621,1,0,0,0
76782,834,6,6/20/2015,353,1,0,0,0
93086,611,6,6/20/2015,491,1,0,0,0
643704,782,6,6/20/2015,468,1,0,0,0
489849,1062,6,6/20/2015,480,1,0,0,0
574267,66,6,6/20/2015,540,1,0,0,0
143881,669,6,6/20/2015,448,1,0,0,0
497809,1096,6,6/20/2015,584,1,0,0,0
262035,906,6,6/20/2015,1058,1,0,0,0
144885,413,6,6/20/2015,520,1,0,0,0
633534,670,6,6/20/2015,568,1,0,0,0
123605,77,6,6/20/2015,687,1,0,0,0
394087,298,6,6/20/2015,712,1,0,0,0
472455,617,6,6/20/2015,278,1,0,0,0
70222,809,6,6/20/2015,692,1,0,0,0
552771,395,6,6/20/2015,367,1,0,0,0
476871,819,6,6/20/2015,417,1,0,0,0
232135,463,6,6/20/2015,595,1,0,0,0
318517,500,6,6/20/2015,456,1,0,0,0
215775,168,6,6/20/2015,369,1,0,0,0
79124,524,6,6/20/2015,772,1,0,0,0
540359,335,6,6/20/2015,1736,1,0,0,0
455179,625,6,6/20/2015,494,1,0,0,0
355382,467,6,6/20/2015,1548,1,0,0,0
139029,803,6,6/20/2015,407,1,0,0,0
344080,734,6,6/20/2015,250,1,0,0,0
7710,694,6,6/20/2015,871,1,0,0,0
582603,723,6,6/20/2015,710,1,0,0,0
250335,897,6,6/20/2015,425,1,0,0,0
516718,969,6,6/20/2015,489,1,0,0,0
558741,568,6,6/20/2015,493,1,0,0,0
691043,273,6,6/20/2015,664,1,0,0,0
360088,342,6,6/20/2015,783,1,0,0,0
247478,227,6,6/20/2015,407,1,0,0,0
517600,311,6,6/20/2015,583,1,0,0,0
410187,702,6,6/20/2015,320,1,0,0,0
89113,791,6,6/20/2015,727,1,0,0,0
459357,203,6,6/20/2015,750,1,0,0,0
473853,289,6,6/20/2015,561,1,0,0,0
40277,147,6,6/20/2015,874,1,0,0,0
504021,401,6,6/20/2015,284,1,0,0,0
119954,762,6,6/20/2015,466,1,0,0,0
121778,229,6,6/20/2015,637,1,0,0,0
589589,836,6,6/20/2015,266,1,0,0,0
8707,456,6,6/20/2015,691,1,0,0,0
498965,629,6,6/20/2015,587,1,0,0,0
287631,894,6,6/20/2015,788,1,0,0,0
568845,1106,6,6/20/2015,336,1,0,0,0
484468,309,6,6/20/2015,437,1,0,0,0
108532,336,6,6/20/2015,1584,1,0,0,0
224653,810,6,6/20/2015,493,1,0,0,0
528430,880,6,6/20/2015,549,1,0,0,0
245141,972,6,6/20/2015,149,1,0,0,0
543834,544,6,6/20/2015,1359,1,0,0,0
396027,908,6,6/20/2015,212,1,0,0,0
212991,32,6,6/20/2015,256,1,0,0,0
366004,528,6,6/20/2015,812,1,0,0,0
513185,400,6,6/20/2015,949,1,0,0,0
498390,564,6,6/20/2015,507,1,0,0,0
448386,992,6,6/20/2015,341,1,0,0,0
669908,98,6,6/20/2015,530,1,0,0,0
140393,815,6,6/20/2015,573,1,0,0,0
710031,1004,6,6/20/2015,491,1,0,0,0
320951,632,6,6/20/2015,1011,1,0,0,0
599217,626,6,6/20/2015,671,1,0,0,0
297118,766,6,6/20/2015,620,1,0,0,0
304985,418,6,6/20/2015,331,1,0,0,0
558118,105,6,6/20/2015,367,1,0,0,0
15870,337,6,6/20/2015,439,1,0,0,0
236328,905,6,6/20/2015,871,1,0,0,0
291366,628,6,6/20/2015,486,1,0,0,0
116606,393,6,6/20/2015,582,1,0,0,0
413090,715,6,6/20/2015,210,1,0,0,0
330114,494,6,6/20/2015,776,1,0,0,0
188731,119,6,6/20/2015,517,1,0,0,0
60461,34,6,6/20/2015,891,1,0,0,0
386491,323,6,6/20/2015,646,1,0,0,0
85306,460,6,6/20/2015,180,1,0,0,0
270533,601,6,6/20/2015,439,1,0,0,0
573178,236,6,6/20/2015,496,1,0,0,0
408032,113,6,6/20/2015,621,1,0,0,0
424878,447,6,6/20/2015,534,1,0,0,0
450327,97,6,6/20/2015,438,1,0,0,0
277304,114,6,6/20/2015,577,1,0,0,0
372948,244,6,6/20/2015,453,1,0,0,0
408173,63,6,6/20/2015,758,1,0,0,0
92672,489,6,6/20/2015,287,1,0,0,0
466516,980,6,6/20/2015,386,1,0,0,0
334634,470,6,6/20/2015,1627,1,0,0,0
36711,82,6,6/20/2015,496,1,0,0,0
127682,197,6,6/20/2015,711,1,0,0,0
429914,17,6,6/20/2015,357,1,0,0,0
436575,106,6,6/20/2015,581,1,0,0,0
486193,121,6,6/20/2015,257,1,0,0,0
16500,468,6,6/20/2015,861,1,0,0,0
545504,937,6,6/20/2015,631,1,0,0,0
350133,120,6,6/20/2015,491,1,0,0,0
305643,1033,6,6/20/2015,883,1,0,0,0
119886,878,6,6/20/2015,596,1,0,0,0
364679,345,6,6/20/2015,320,1,0,0,0
27762,664,6,6/20/2015,479,1,0,0,0
675028,1047,6,6/20/2015,385,1,0,0,0
158150,283,6,6/20/2015,737,1,0,0,0
490969,768,6,6/20/2015,1110,1,0,0,0
525379,247,6,6/20/2015,664,1,0,0,0
500448,159,6,6/20/2015,651,1,0,0,0
342374,910,6,6/20/2015,433,1,0,0,0
60497,128,6,6/20/2015,648,1,0,0,0
